location,calc_2,De Bilt,Verdamping,De Bilt Test
parameter,Waterlevel mean (m A,Precipitation (mm),Precipitation (mm),Precipitation (mm)
1950-01-03 23:00:00,-0.6661489009857178,0.0,0.0,0.0
1950-01-03 23:15:00,-0.6661728620529175,,,
1950-01-03 23:30:00,-0.6642665266990662,,,
1950-01-03 23:45:00,-0.665607213973999,,,
1950-01-04 00:00:00,-0.669832170009613,0.0,0.0,0.0
1950-01-04 00:15:00,-0.6712645292282104,,,
1950-01-04 00:30:00,-0.6692995429039001,,,
1950-01-04 00:45:00,-0.6660352349281311,,,
1950-01-04 01:00:00,-0.6639456748962402,0.0,0.0,0.0
1950-01-04 01:15:00,-0.6597994565963745,,,
1950-01-04 01:30:00,-0.6611239314079285,,,
1950-01-04 01:45:00,-0.6613330841064453,,,
1950-01-04 02:00:00,-0.6650481820106506,0.0,0.0,0.0
1950-01-04 02:15:00,-0.668840229511261,,,
1950-01-04 02:30:00,-0.669689953327179,,,
1950-01-04 02:45:00,-0.6684582233428955,,,
1950-01-04 03:00:00,-0.6642670631408691,0.0,0.0,0.0
1950-01-04 03:15:00,-0.6664941906929016,,,
1950-01-04 03:30:00,-0.6640267968177795,,,
1950-01-04 03:45:00,-0.6644666790962219,,,
1950-01-04 04:00:00,-0.661102294921875,0.0,0.0,0.0
1950-01-04 04:15:00,-0.6638291478157043,,,
1950-01-04 04:30:00,-0.6654565334320068,,,
1950-01-04 04:45:00,-0.6664926409721375,,,
1950-01-04 05:00:00,-0.6691416501998901,0.0,0.0,0.0
1950-01-04 05:15:00,-0.6738322973251343,,,
1950-01-04 05:30:00,-0.673442006111145,,,
1950-01-04 05:45:00,-0.6731956601142883,,,
1950-01-04 06:00:00,-0.6728168725967407,0.0,0.0,0.0
1950-01-04 06:15:00,-0.6719533205032349,,,
1950-01-04 06:30:00,-0.6728684306144714,,,
1950-01-04 06:45:00,-0.6718051433563232,,,
1950-01-04 07:00:00,-0.6730294227600098,0.0,0.0,0.0
1950-01-04 07:15:00,-0.6751365661621094,,,
1950-01-04 07:30:00,-0.6763437390327454,,,
1950-01-04 07:45:00,-0.6747791171073914,,,
1950-01-04 08:00:00,-0.6693012714385986,0.0,0.0,0.0
1950-01-04 08:15:00,-0.672280490398407,,,
1950-01-04 08:30:00,-0.6719228625297546,,,
1950-01-04 08:45:00,-0.6705244779586792,,,
1950-01-04 09:00:00,-0.6669906377792358,0.0,0.0,0.0
1950-01-04 09:15:00,-0.6643944382667542,,,
1950-01-04 09:30:00,-0.6698585152626038,,,
1950-01-04 09:45:00,-0.6698209643363953,,,
1950-01-04 10:00:00,-0.6757389307022095,0.0,0.0,0.0
1950-01-04 10:15:00,-0.6730492115020752,,,
1950-01-04 10:30:00,-0.6740016341209412,,,
1950-01-04 10:45:00,-0.6701360940933228,,,
1950-01-04 11:00:00,-0.6697883605957031,0.0,0.0,0.0
1950-01-04 11:15:00,-0.6717515587806702,,,
1950-01-04 11:30:00,-0.6755462884902954,,,
1950-01-04 11:45:00,-0.677402138710022,,,
1950-01-04 12:00:00,-0.6784321069717407,0.0,0.0,0.0
1950-01-04 12:15:00,-0.6760398745536804,,,
1950-01-04 12:30:00,-0.6760160326957703,,,
1950-01-04 12:45:00,-0.6744813323020935,,,
1950-01-04 13:00:00,-0.6727966666221619,0.0,0.0,0.0
1950-01-04 13:15:00,-0.6708187460899353,,,
1950-01-04 13:30:00,-0.6765128374099731,,,
1950-01-04 13:45:00,-0.6726318597793579,,,
1950-01-04 14:00:00,-0.6749150156974792,0.0,0.0,0.0
1950-01-04 14:15:00,-0.6700202822685242,,,
1950-01-04 14:30:00,-0.6714139580726624,,,
1950-01-04 14:45:00,-0.6724404096603394,,,
1950-01-04 15:00:00,-0.6746670603752136,0.0,0.0,0.0
1950-01-04 15:15:00,-0.6711668372154236,,,
1950-01-04 15:30:00,-0.6690157055854797,,,
1950-01-04 15:45:00,-0.6698816418647766,,,
1950-01-04 16:00:00,-0.6693264245986938,0.0,0.0,0.0
1950-01-04 16:15:00,-0.6658855676651001,,,
1950-01-04 16:30:00,-0.6679067611694336,,,
1950-01-04 16:45:00,-0.6668520569801331,,,
1950-01-04 17:00:00,-0.6708858013153076,0.0,0.0,0.0
1950-01-04 17:15:00,-0.6680701971054077,,,
1950-01-04 17:30:00,-0.6665607690811157,,,
1950-01-04 17:45:00,-0.6644030213356018,,,
1950-01-04 18:00:00,-0.6669746041297913,0.0,0.0,0.0
1950-01-04 18:15:00,-0.6699051260948181,,,
1950-01-04 18:30:00,-0.6655200123786926,,,
1950-01-04 18:45:00,-0.6658481359481812,,,
1950-01-04 19:00:00,-0.6617957949638367,0.0,0.0,0.0
1950-01-04 19:15:00,-0.6571750640869141,,,
1950-01-04 19:30:00,-0.6388691067695618,,,
1950-01-04 19:45:00,-0.6413670778274536,,,
1950-01-04 20:00:00,-0.64484041929245,0.0,0.0,0.0
1950-01-04 20:15:00,-0.6436107754707336,,,
1950-01-04 20:30:00,-0.6291727423667908,,,
1950-01-04 20:45:00,-0.5919095873832703,,,
1950-01-04 21:00:00,-0.5499399304389954,0.0,0.0,0.0
1950-01-04 21:15:00,-0.5232939720153809,,,
1950-01-04 21:30:00,-0.5030897259712219,,,
1950-01-04 21:45:00,-0.5093058347702026,,,
1950-01-04 22:00:00,-0.5533101558685303,0.0,0.0,0.0
1950-01-04 22:15:00,-0.6121712327003479,,,
1950-01-04 22:30:00,-0.6398956775665283,,,
1950-01-04 22:45:00,-0.6543952822685242,,,
1950-01-04 23:00:00,-0.6511058211326599,,,
1950-01-04 23:15:00,-0.627475380897522,,,
1950-01-04 23:30:00,-0.6111303567886353,,,
1950-01-04 23:45:00,-0.5696463584899902,,,
1950-01-05 00:00:00,-0.5343188047409058,,,
